Beta0,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6
0.139693126,-0.180952305,0.326860087,-1.504372099,0.014174758,2.550118665,-1.959749753
0.800483456,-2.221859687,2.848888942,-1.400498965,-0.18568579,-1.516710718,2.180437889
0.562701545,-1.707265276,2.982265223,-1.249109586,0.163987907,0.80062313,-1.591376015
0.64301702,-0.963132481,2.763877489,-1.127337637,-0.266341328,1.187251811,-2.260742443
0.39921277,-2.378430189,1.913576247,-2.061979298,-0.133584381,1.367146595,-1.062488834
0.770164557,-1.544007107,1.005570794,-1.37861775,-0.39548498,0.706916676,-0.735954364
0.510081038,-0.771170426,3.735093347,-0.985605094,0.696102461,-1.82491648,1.462973577
0.439309262,-1.974760339,2.507437123,-1.508829117,0.436302458,-0.749658812,0.8784301
0.379343898,-2.484106552,3.306377532,-1.297716286,0.359285364,-0.307777125,0.500712532
0.624602067,-0.146192482,2.100069172,-0.592522876,-0.063245905,-3.16658227,4.494004318
0.724943764,-1.413323335,0.139578912,-0.428695973,-0.60461723,0.785803867,-0.71529613
0.49632021,0.088454916,0.952007591,-0.995813,-0.190376117,0.343103541,-0.175385418
0.663575445,-1.722737264,3.645601016,-1.407354949,-0.16247625,-1.563995875,2.230574844
1.15302984,-0.380607136,0.47828816,-0.949946388,-0.362857432,-1.145591715,0.513494175
0.839020734,-3.520273035,2.101063653,-1.447196572,-0.259648382,0.232466771,-0.651285111
0.947413581,-1.886061125,0.071107026,-1.248197665,-0.165140387,-0.138452033,-0.704644842
0.710522925,-0.723257587,1.375522923,-0.807845064,-0.403010173,-0.390149779,0.55617697
0.581237289,-1.468962825,2.93332795,-1.901129385,0.517725771,0.101527458,-0.223687541
0.735178688,-2.28684866,2.244447336,-1.837242012,-0.025596045,0.853841469,-1.279706018
0.208628454,-2.095434608,1.627183109,-1.037452093,0.084033389,1.899548366,-2.127800641
0.726231031,-2.305752534,2.609785332,-1.2814554,0.201206191,-0.960822913,0.886987353
0.211805467,-3.995534451,3.671716414,-1.061822643,0.503664601,0.18322794,-0.316645197
0.278537589,-0.919322646,1.816840295,-1.607566642,-0.037259867,2.473863118,-2.601194332
0.63337851,-1.943578576,1.315491525,-1.5994772,-0.325902601,1.295432249,-1.41997818
0.684299091,-4.150129838,4.437882437,-0.981526228,-0.314836043,-0.553890382,0.603792212
0.415373699,-1.529515614,0.828235981,-1.448334587,0.036334903,0.510985377,-0.163374502
0.650546161,-4.403973151,0.001456362,-1.520634011,0.238612342,-0.022755833,0.388965144
1.026621625,-2.438452228,0.59745071,-1.595683204,-0.035249513,-1.540655089,1.905247602
0.912119142,-0.141204809,0.428006387,-2.233344724,-0.245516207,-0.052097855,0.051921647
0.661676328,-0.979005965,0.913093663,-0.808932704,0.019875122,-0.990150919,0.89034841
0.253170031,-1.383491856,2.551232477,-1.200157775,0.261361645,0.940283537,-0.800863878
0.80210728,-1.621658237,0.537587895,-1.473248498,-0.141430926,1.732137897,-2.499505916
0.672145185,-1.183010123,0.892529944,-1.029718648,-0.142301961,-0.730847636,0.757252029
0.589987382,-2.405676282,2.582354535,-1.209685512,-0.286019883,0.629609699,-0.568862424
0.598552253,-2.043334722,2.749399736,-1.404780922,-0.227999587,-0.291144502,0.511867524
0.595026585,-1.42683177,1.93733064,-0.291213528,-0.035128766,-0.528819549,-0.082603279
0.699772048,-2.618466292,0.832886255,-0.598533289,-0.178152202,-0.8957276,1.41552956
0.483666744,-3.634247658,4.252148242,-1.735900179,0.383205519,-0.126885351,-0.429969017
0.76348223,-1.142514155,2.462960153,-1.370626705,0.273681008,-1.02505711,0.935101078
0.765517892,-2.23472924,2.338016977,-1.33536846,0.053444885,-0.683033564,0.772863893
0.259246347,-4.558895617,5.771234897,-1.366363609,0.413331594,0.619390456,-1.085087255
0.36121793,-1.12613718,2.908285718,-1.018022944,-0.085551622,0.702937926,-0.604497628
0.336722146,-1.604589358,3.719689536,-1.476340348,-0.017222072,1.586039938,-1.899680723
0.7223892,-2.333242519,-0.84032046,-1.50752219,-0.033021756,0.861122511,-0.904888014
1.077164415,-2.939544593,3.094116434,-1.602757606,0.264220971,-3.063121824,3.405337672
0.522013442,-2.800944255,3.436813249,-0.908650164,-0.107852415,1.042605978,-1.679919759
0.340722246,-2.254408301,2.802020219,-0.684078365,-0.097834263,0.850055241,-1.084542129
0.497938065,-1.175042119,2.659411088,-1.231427525,-0.259373962,1.532424174,-2.428675709
0.733647799,-0.918065516,1.298212924,-1.394149935,-0.067098608,0.578813169,-1.024042768
0.902937489,-1.875588264,0.749279965,-1.755609988,-0.286626947,-0.553071664,0.971338268
0.893716467,-0.278378652,0.990415441,-0.591635359,-0.233127979,-1.885990109,1.850616793
0.761281868,-0.813588493,0.018862972,-0.81470126,-0.314729492,-0.058192923,0.053455737
0.305626638,-0.274695524,2.537634507,-0.743341277,-0.016733477,-0.119511305,0.12679096
0.454793667,-1.484981023,1.792244967,-0.786035627,-0.056140725,1.475583554,-2.373775782
0.212978786,-1.399901865,3.966594958,-1.851115285,0.028295187,1.627098731,-1.612895445
0.570563895,-2.105358728,2.984269051,-1.42284651,0.208523707,-0.53129684,0.479289368
0.565332202,-1.239355481,0.984125911,-0.550709106,0.483510465,-1.925313368,2.515622464
0.688904421,-1.087817341,1.645195787,-1.714526206,0.266111794,-0.850161486,0.748099079
1.241371924,-1.598944916,1.976578152,-0.955337284,-0.422382371,-3.151666555,3.56002004
0.959234332,-3.076802635,2.868477244,-1.498110735,-0.194033969,-1.563576485,1.449283078
0.389931425,-1.286951951,2.273613136,-1.50830721,0.258930017,0.808245599,-0.8333709
0.654112427,-1.640496439,1.349895169,-1.85075555,-0.047194773,-1.97103522,3.079325988
0.450265185,-0.574390161,-0.266372114,-1.053191027,-0.076654515,2.134945144,-2.515505904
0.098997702,-3.022225138,3.580639565,-1.277426134,0.710227456,1.379976061,-1.563285263
0.747719655,-0.604038656,-0.001922317,-1.5733777,0.658502391,-0.023174465,-1.044281274
1.457735773,-1.905709736,-0.880597976,-2.25995554,-0.026768074,-2.559485567,2.779593327
0.611533389,-2.493876488,2.600235817,-0.99036151,-0.271577569,0.679235125,-0.830486427
0.962173256,-2.445604492,2.185435627,-1.29515722,0.178044317,-1.650351962,1.103122584
0.645533911,-2.570746816,2.376514265,-1.551701948,0.001411012,0.650027371,-1.178789149
0.441788881,-2.803946952,2.212777116,-1.033308724,-0.120688696,0.789958156,-1.069523077
0.914935014,-1.395680708,0.693869151,-1.547317909,0.020823845,-1.673601638,2.039949644
0.52444916,-2.48823573,3.076567664,-1.114685547,0.196896893,0.001132611,-0.258028918
0.294570031,-1.567326644,2.857631242,-0.98284848,0.013884979,1.738933993,-2.470730187
0.973811275,-0.447960644,1.844756442,-1.302963306,-0.481892962,-1.047528704,1.287077833
1.152807103,-0.540522879,0.763359815,-1.574307541,0.249726758,-2.863929972,3.326304052
0.65942619,-0.920973896,1.382049678,-0.880670807,-0.125123011,-1.551681168,1.638222072
0.999723457,-1.170843707,1.143651042,-1.626606567,-0.759552143,-0.357325129,1.248480219
0.479499137,-1.600159635,2.063595977,-1.176090635,-0.099419506,0.897215017,-1.360267348
0.454357217,-2.628913524,2.768229891,-1.269964308,0.182260785,0.167170558,-1.000332045
0.337411151,-1.384780707,0.50196504,-0.336682516,-0.063762333,1.045057039,-1.131977483
0.583031168,-1.302779516,1.735448122,-1.241212289,-0.470807937,1.849598092,-2.331820056
0.203191366,-2.175637152,2.091266268,-1.345723991,0.088108484,1.904223038,-1.827013089
0.964704499,-2.974005159,3.493349474,-1.895239888,0.22083952,-2.680455846,3.396651262
1.206173792,-0.343730047,0.570400262,-1.954180577,0.089465129,-2.916977099,3.273830008
0.671420287,-1.326295508,2.357747736,-0.789296182,0.341293076,-1.709423593,1.493028992
0.856672968,-1.859218257,1.57379397,-1.619119288,-0.287214048,-0.620260711,0.588412174
0.679811404,-1.577432752,1.346957035,-1.282795941,0.119089138,-0.345232847,0.478743621
1.110408345,-1.414216419,1.628287522,-1.185601485,-0.422450804,-0.864546188,0.39901859
0.4397082,-1.363074859,1.479170423,-0.492616724,0.056947924,-0.341887886,0.68986181
0.535459548,-2.472392134,3.702340657,-1.003058439,-0.29116891,1.018387707,-1.191136764
0.83440673,-1.975449425,0.957351268,-1.858442623,0.039261284,-0.385280283,0.051615272
0.317965804,-1.848965648,2.912103287,-1.313456199,0.153754938,1.135752168,-1.550498896
0.760405173,-0.931298707,1.164938107,-0.968366749,-0.393717418,0.310480807,-0.898203896
0.610508511,-1.675949527,2.728167748,-1.961449576,-0.039651297,0.723201439,-0.901755613
0.227730221,-1.134447863,1.269962239,-0.849399451,0.165304228,0.763824304,-0.354015271
0.139214033,-1.628889948,2.599118385,-1.753935329,0.372800525,1.231491454,-1.018206711
0.689198385,-1.00159186,1.977357281,-1.586228132,-0.480576034,0.543928671,-0.569360119
1.001547052,-0.119240857,-0.356623992,-1.657186863,-0.105488386,-1.627007709,2.146379561
0.221500177,-1.676483993,2.32490876,-1.060936899,0.178059078,0.781552496,-0.473044897
0.591681151,-1.426299978,-0.080951121,-1.139650674,0.119914326,0.073464449,0.02357706
0.382434418,-1.016703196,1.59381721,-0.443491266,-0.426761951,1.049788575,-1.120102025
0.783987098,-1.682363434,2.677082925,-1.461525083,-0.044744911,-1.466602905,2.276223992
0.62824716,-0.945054256,1.810679907,-1.340946661,-0.037762432,0.842748055,-1.585217273
0.36244458,-2.543456051,0.990623718,-0.758753222,0.252389125,0.854708273,-1.215316213
0.289207541,-1.559860821,3.44263086,-0.905265118,0.261765213,-0.125239591,0.07928132
0.356484462,-1.116110143,3.554530459,-1.282264169,0.153826973,1.581419953,-2.723512853
0.437787828,-1.555728875,0.801990047,-1.170908752,0.26181916,0.460176964,-0.175830689
0.158096004,-1.024992275,1.587160766,-0.680572017,0.177273296,1.206604972,-1.185458822
0.824230825,-1.537476981,2.704559731,-1.63630627,-0.430828639,-0.603369838,0.879778971
0.973330581,-1.823633217,1.019239292,-1.124365759,-0.253600823,-1.803569307,2.626010393
0.887520745,-0.854762938,0.30705101,-1.275044785,-0.212762399,-2.036859569,2.842208017
0.109219928,-0.927983166,3.307022695,-1.131361857,0.122095514,0.636267927,-0.584452301
1.028602173,-3.676669439,5.436185416,-0.928482581,-0.193450603,-3.958552133,4.792022965
0.718550636,-1.075101912,0.702784922,-1.374408261,-0.281477609,0.192046293,-0.410279197
0.526674959,-0.720685463,1.543643353,-0.971930558,-0.050969563,-0.412344653,1.18171939
0.377626463,0.066390863,0.808947052,-1.270669299,-0.534416121,1.970546933,-1.33853881
0.633024485,-0.730269066,1.669761039,-1.478758754,-0.021080548,0.420999562,-0.623909101
0.57785553,-1.412278024,1.574700873,-1.307197592,-0.365626411,1.299658975,-1.510854004
0.452688348,-1.58277035,1.73627287,-1.127245499,-0.112668748,-0.403634528,0.735154226
0.56968564,-1.074401414,1.678798476,-0.87852787,-0.446990719,0.858891523,-0.921856317
0.492716211,-0.951973017,0.166466963,-0.875077134,0.012411196,0.48875747,-0.24949299
1.136244876,-0.423171635,1.531547411,-1.421870265,-0.170691287,-1.877692935,1.751282759
0.780976424,-1.519754333,2.427236837,-0.945126491,-0.316844112,0.255607731,-1.5918443
0.357862032,-1.553788703,3.165233247,-1.01526599,0.229856885,-0.646034987,0.751659451
0.907184769,-1.59901779,2.049446798,-2.059407196,-0.058968977,-0.431240117,-0.034040612
0.969458606,-1.238628165,-0.609466006,-1.747852346,0.318367412,-1.448812356,1.283510411
1.127994729,-1.549904955,0.617514406,-1.18222331,-0.486005021,-1.226486751,1.191014756
0.37230449,-2.009543995,2.723223475,-0.701797775,0.093395805,0.912434866,-1.409860062
0.842327905,-0.95441226,1.768350425,-1.629495944,0.064516325,-1.212525243,1.157149199
0.639635114,-0.825154767,2.854333081,-1.393151332,-0.233194093,0.318392137,-0.744983843
0.537488415,-3.150008882,4.196086056,-1.194147917,-0.04743464,0.071334797,-0.150864634
0.451878152,-4.077399408,5.234439123,-1.495437952,-0.001079349,0.248771996,-0.145934892
1.054816208,-1.468074528,1.076549256,-1.965273186,-0.165383614,0.357817875,-1.401591545
1.261308664,-0.544778391,0.871123682,-0.907829104,-0.061723787,-3.045185992,2.502340065
0.45500368,-1.601380443,1.290757676,-1.080957194,0.059978328,0.841751208,-0.806623434
0.505476031,-1.094634332,3.608876985,-0.853435608,-0.000842855,-0.444318453,0.385549759
0.299691214,-3.219869371,2.087863739,-0.32741917,-0.118983973,0.159374318,0.153719079
0.583141202,-1.841879579,2.59547001,-1.203129948,-0.254531271,0.743236506,-1.180782032
0.708283285,-2.037686957,1.548026014,-1.274857258,0.453143727,-1.10250987,0.892172619
0.598221724,-1.770604229,2.360079252,-0.727984703,-0.002487802,-1.310441598,2.026298834
0.264388858,-3.95686739,3.39564389,-1.072257421,0.03229994,0.828274571,-0.886671247
0.525844105,-1.655385048,3.154840224,-0.842868409,0.105515841,-0.705117484,0.684636448
0.532827895,-1.114142079,0.656211135,-1.677425321,0.073954045,0.95675252,-1.036292259
0.796235614,-1.789847626,1.595961134,-1.601093463,-0.234410405,1.169755026,-1.937816145
0.86413025,-2.183834246,2.492261296,-1.014907949,-0.42343524,0.642205365,-1.461076845
0.061455376,-0.915995872,1.646815864,-0.706829137,0.242354255,1.217670093,-0.733189152
0.179187794,-0.980485773,1.88353927,-0.91705533,0.000377073,1.87296124,-2.20645777
0.471279606,-2.03323279,2.834925107,-1.274195523,0.501190598,-0.935321902,1.390103578
0.439665386,-1.038781948,1.95921234,-1.150484489,-0.196027997,2.016743134,-2.652685319
0.736369908,-3.431328857,3.077271912,-1.195638566,0.052577771,-0.846230189,0.979209629
0.793020415,-1.075335628,0.819516215,-1.183838588,-0.01901327,-1.274723811,1.642728992
0.764783635,-2.187378219,2.655402543,-1.656184016,-0.228945974,-1.061963459,1.739754065
0.605926175,-1.578916635,3.105095841,-1.948781279,0.145449455,-0.713996837,1.33758961
0.517139529,-1.109429703,0.935657036,-1.254203343,-0.370236534,1.562150021,-1.435056407
0.553437292,-1.473815635,2.079594297,-1.376821519,0.126033537,0.208557215,-0.418271269
0.446609062,-1.252686321,1.567084904,-1.705851237,0.269365027,0.643106537,-0.581155367
0.965295809,-0.783666454,1.175077187,-1.370173895,-0.194548754,-0.556695105,0.140295147
0.450293974,-1.061710284,1.839632712,-1.095679802,-0.277137882,0.656985787,-0.323657607
0.886380476,-1.185857671,1.264861577,-1.445057118,-0.241535768,0.146892534,-0.529702597
1.291407552,-2.222756889,0.346774377,-1.28722581,-0.379645097,-2.407224097,2.819548226
0.116453018,-2.299993621,2.400717874,-0.545269776,0.475731023,-0.173375868,0.8123705
0.887985069,-2.008990763,2.703715452,-1.407372083,-0.199625009,-2.019298516,3.228703929
0.548939733,-1.84307314,3.003782926,-1.097384441,0.016175224,-0.08141214,0.360409837
0.583076183,-2.398749135,1.556870265,-1.777576757,-0.141980728,0.879500032,-0.80033809
0.165171422,-1.208340889,1.664846218,-0.633301977,0.205927307,1.056663339,-0.682871474
0.725265942,-1.802109803,2.209885032,-1.476301346,-0.343922781,0.596991373,-0.818676301
0.896896705,-1.879689477,1.178005961,-1.450424076,-0.239966242,-1.283864622,1.410951281
0.391686468,-2.18717991,3.893662998,-0.323744574,-0.161296093,-0.459641988,0.349843629
0.606354203,-1.520759706,0.535297255,-1.619927528,0.513092179,-0.719089964,0.931641737
0.502706617,-2.83789241,2.587114636,-1.436480358,0.16947967,0.465368772,-0.418179504
0.376581972,-1.282100586,3.112918709,-0.838181285,-0.24398428,0.570152839,-0.353413827
0.184778103,-1.687773559,2.564761184,-1.340642037,0.251769937,2.125292236,-2.590932973
0.804648904,0.099839921,1.261718513,-1.189449298,-0.414131114,-1.09466242,1.719080315
0.700667498,-1.320946424,2.247823578,-0.954335004,0.172448589,-2.388760053,3.084139419
1.018256048,-2.301135923,2.399418846,-1.158998692,-0.250851017,-1.792279598,1.870844607
0.307830346,-0.810155041,1.728574692,-0.554473319,-0.006875167,0.19748015,-0.182016952
0.794256013,-0.442808643,0.41200165,-1.330301036,-0.37321519,-0.943807966,1.848764757
0.375691611,-2.428747408,1.560053567,-1.224178205,0.017269267,1.044525054,-1.063301176
0.831672198,-1.573226473,1.994481694,-0.976946608,-0.110113963,-1.711455582,1.990377395
0.808382638,-1.746360527,2.151673307,-0.774177937,-0.441914075,0.070443192,-0.492988188
0.933498182,-0.265901093,0.726463945,-0.860173677,-0.272333841,-1.186601446,1.043651187
0.22172704,-1.767857758,1.763259299,-0.903906363,0.57632917,0.166850299,-0.278788395
0.561283729,-3.557863504,3.8557448,-1.422410127,0.266018302,0.081194635,-0.203715604
0.734983067,-1.300801793,2.451615247,-0.944078287,0.02450339,-1.482462956,1.419648306
0.661368732,-4.274091388,3.805035976,-1.4071959,0.070839638,-0.850863064,1.412175944
0.344970357,-1.099281938,3.007512735,-1.453625066,0.056544691,0.801850547,-1.277261501
0.459681865,-1.833660743,3.208100292,-1.464535654,-0.388153982,0.093101029,0.785012027
0.774287783,-2.600544954,2.492905183,-1.499659882,-0.030975103,-0.502330301,0.606601011
0.733367506,-1.840498607,1.172760673,-1.67032993,-0.083626434,1.43192998,-2.090549273
0.363171378,-1.773157119,1.057451845,-1.08554148,0.384443497,-0.228660391,0.908636347
0.634568155,-0.042149999,1.597052006,-1.486008997,-0.165272248,-0.225788724,0.188220328
0.763985197,-3.6158194,2.562649983,-1.677068666,0.314652868,-0.9049321,1.157974892
0.443533739,-2.093936613,3.158446291,-0.78203186,-0.118458287,-0.786768247,1.570384612
0.394645318,-0.901988367,1.163588455,-1.46693725,-0.055284069,2.074156673,-2.707313874
0.550467441,-0.778804239,0.325564282,-1.754533461,0.455098291,1.899976569,-2.435901429
0.642093292,-1.909412003,4.159509016,-1.082405699,-0.17836335,-1.300666365,1.66042761
0.764668931,-1.656114864,3.005919433,-1.250516243,-0.11837049,-1.439412614,1.834978816
0.666988066,-1.119207548,2.63845542,-0.978058417,0.033063373,-0.511518531,-0.230032071
0.359965948,-0.901186666,3.228465594,-0.3403671,0.064182623,-1.82465189,2.494255129
0.382152467,-3.146657688,1.784080797,-0.915450277,0.343849797,1.363707831,-2.209139211
0.604601127,-1.708160184,2.998942542,-0.923128832,-0.049559483,-0.284090451,0.154257553
0.283006987,-0.694586977,1.705865366,-1.016118423,0.41721619,0.545856002,-0.927932939
0.36291763,-1.898073084,1.770746326,-0.441392207,0.260603702,0.326420388,-0.879091003
0.287269093,-0.753938094,0.871327963,-0.531651427,-0.379137451,1.452545379,-1.023795896
0.696661128,-1.97051215,2.572669498,-1.569115637,-0.252677871,-0.834241772,1.523382982
0.718067778,-1.658761351,1.659537563,-0.989590354,-0.156695986,-0.763143783,0.983375266
0.259583365,-1.479051979,2.224577205,-1.017648129,0.230490529,1.326351697,-1.315202844
0.798297957,-1.866751631,2.436154645,-1.605866375,-0.028173455,-0.622152119,0.708466307
0.73056526,-2.928603552,2.83675207,-1.485361077,-0.342040015,0.550385724,-0.153585943
0.68393843,-1.729024828,1.631714104,-1.631027509,-0.205957609,-0.649941483,0.853477759
0.155564831,-3.358844345,4.530318393,-1.495146179,0.324354334,1.409837038,-1.330976619
0.666869981,-2.210754122,3.404911447,-1.442133767,0.068847949,-0.620992588,-0.118492811
